,MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT.1,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER,BEAM,LENGTH,channel_side,time_diff,new_voyage,voyage_id,num_pings,cog_diff,geometry,in_channel_north,in_channel_south,north_of_channel,south_of_channel,location,correct_side,prev_location,location_diff,prev_coord,prev_sog,actual_dist,est_dist,dist_diff,row_score,voyage_score
26966,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,23.171885,-78.797254,2023-12-11 03:50:00,11.3,324.7,326.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,900.0,False,126_334978000,11,0.39999999999997726,POINT (-8771670.191188239 2652818.4981017197),False,False,False,False,west,,west,same,POINT (-8768075.01691358 2647650.808849326),11.2,3.3991882382276786,2.8,0.5991882382276787,0,6
26967,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.922326,-78.623977,2023-12-15 02:30:00,8.8,121.4,121.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,340800.0,True,127_334978000,5,,POINT (-8752381.083782053 2622627.979992975),False,False,True,False,north,,,,,,,,,1,5
26968,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.918886,-78.618125,2023-12-15 02:35:00,8.8,121.1,121.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,300.0,False,127_334978000,5,0.30000000000001137,POINT (-8751729.642121932 2622212.2143334183),False,False,True,False,north,,north,same,POINT (-8752381.083782053 2622627.979992975),8.8,0.4172871947184399,0.7333333333333334,0.3160461386148935,1,5
26969,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.911768,-78.606395,2023-12-15 02:40:00,8.8,122.6,120.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,300.0,False,127_334978000,5,1.5,POINT (-8750423.864494925 2621351.9513426265),False,False,True,False,north,,north,same,POINT (-8751729.642121932 2622212.2143334183),8.8,0.8443268079195668,0.7333333333333334,0.11099347458623343,1,5
26970,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.896993,-78.581974,2023-12-15 02:50:00,8.8,122.9,120.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,600.0,False,127_334978000,5,0.30000000000001137,POINT (-8747705.331210263 2619566.427389347),False,False,True,False,north,,north,same,POINT (-8750423.864494925 2621351.9513426265),8.8,1.7562002071251817,1.4666666666666668,0.28953354045851487,1,5
26971,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.887713,-78.566692,2023-12-15 02:55:00,8.9,124.1,122.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,300.0,False,127_334978000,5,1.1999999999999886,POINT (-8746004.14675196 2618445.060679268),False,False,True,False,north,,north,same,POINT (-8747705.331210263 2619566.427389347),8.8,1.1001798436918524,0.7333333333333334,0.366846510358519,1,5
26993,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.278737,-77.530668,2023-12-25 21:25:00,8.5,126.8,127.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,277500.0,True,130_334978000,6,,POINT (-8630674.48262235 2545024.0039139935),False,False,True,False,north,,,,,,,,,1,4
26994,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.289587,-77.544198,2023-12-25 21:35:00,8.5,131.0,129.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,600.0,False,130_334978000,6,4.199999999999989,POINT (-8632180.635332782 2546329.307549174),False,False,True,False,north,,north,same,POINT (-8630674.48262235 2545024.0039139935),8.5,1.0761761187615821,1.4166666666666665,0.3404905479050844,1,4
26995,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.302023,-77.559979,2023-12-25 21:40:00,8.5,131.6,131.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,300.0,False,130_334978000,6,0.5999999999999943,POINT (-8633937.368216991 2547825.538726097),False,False,True,False,north,,north,same,POINT (-8632180.635332782 2546329.307549174),8.5,1.245988343524336,0.7083333333333333,0.5376550101910027,1,4
26996,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.235904,-77.476311,2023-12-25 21:50:00,8.7,125.0,127.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,600.0,False,130_334978000,6,6.599999999999994,POINT (-8624623.4890613 2539871.9904002883),False,False,True,False,east,,north,other,POINT (-8633937.368216991 2547825.538726097),8.5,6.61329279387298,1.4166666666666665,5.196626127206313,1,4
26997,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.228873,-77.467099,2023-12-25 21:55:00,8.7,129.3,130.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,300.0,False,130_334978000,6,4.300000000000011,POINT (-8623598.013912113 2539026.44235358),False,False,True,False,east,,east,same,POINT (-8624623.4890613 2539871.9904002883),8.7,0.7176697677486845,0.7249999999999999,0.0073302322513153495,0,4
26998,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.222772,-77.459062,2023-12-25 22:00:00,8.7,128.2,128.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,300.0,False,130_334978000,6,1.1000000000000227,POINT (-8622703.339164607 2538292.7704673223),False,False,True,False,east,,east,same,POINT (-8623598.013912113 2539026.44235358),8.7,0.6247496667031107,0.7249999999999999,0.10025033329688915,0,4
26999,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.69966,-78.21127,2024-01-08 00:40:00,10.2,118.8,119.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,1132800.0,True,131_334978000,5,,POINT (-8706438.750695234 2595737.7777302056),False,False,True,False,north,,,,,,,,,1,5
27000,3,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.694241,-78.200992,2024-01-08 00:45:00,10.3,118.8,119.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,300.0,False,131_334978000,5,0.0,POINT (-8705294.60896886 2595083.9002389507),False,False,True,False,north,,north,same,POINT (-8706438.750695234 2595737.7777302056),10.2,0.7115632263620375,0.8499999999999999,0.13843677363796236,1,5
27001,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.656673,-78.129917,2024-01-08 01:10:00,10.3,119.7,119.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,1500.0,False,131_334978000,5,0.9000000000000057,POINT (-8697382.576160729 2590551.5108070807),False,False,True,False,north,,north,same,POINT (-8705294.60896886 2595083.9002389507),10.3,4.923500160987875,4.291666666666667,0.6318334943212083,1,5
27002,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.652091,-78.121379,2024-01-08 01:15:00,10.3,119.6,119.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,300.0,False,131_334978000,5,0.10000000000002274,POINT (-8696432.130348336 2589998.8005689355),False,False,True,False,north,,north,same,POINT (-8697382.576160729 2590551.5108070807),10.3,0.5936702064127604,0.8583333333333334,0.26466312692057303,1,5
27003,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.630842,-78.081578,2024-01-08 01:30:00,10.3,119.7,119.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Southeastbound,900.0,False,131_334978000,5,0.10000000000002274,POINT (-8692001.50329527 2587435.850902691),False,False,True,False,north,,north,same,POINT (-8696432.130348336 2589998.8005689355),10.3,2.7637918440047797,2.575,0.18879184400477955,1,5
27023,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.272779,-77.505726,2024-02-04 14:10:00,10.4,310.3,310.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,509700.0,True,134_334978000,6,,POINT (-8627897.951882983 2544307.272882829),False,False,True,False,north,,,,,,,,,1,6
27024,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.318433,-77.562382,2024-02-04 14:35:00,10.0,312.5,314.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,1500.0,False,134_334978000,6,2.1999999999999886,POINT (-8634204.868953368 2549800.1036245413),False,False,True,False,north,,north,same,POINT (-8627897.951882983 2544307.272882829),10.4,4.515963860726954,4.333333333333334,0.18263052739361996,1,6
27025,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.330868,-77.577914,2024-02-04 14:40:00,10.0,311.3,312.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,300.0,False,134_334978000,6,1.1999999999999886,POINT (-8635933.88328437 2551296.5235921456),False,False,True,False,north,,north,same,POINT (-8634204.868953368 2549800.1036245413),10.0,1.2346989500069665,0.8333333333333333,0.40136561667363324,1,6
27026,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.335766,-77.584085,2024-02-04 14:45:00,10.0,312.3,313.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,300.0,False,134_334978000,6,1.0,POINT (-8636620.835862054 2551885.9824054856),False,False,True,False,north,,north,same,POINT (-8635933.88328437 2551296.5235921456),10.0,0.48876537847473206,0.8333333333333333,0.3445679548586012,1,6
27027,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.378296,-77.66921,2024-02-04 15:15:00,9.9,294.3,296.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,1800.0,False,134_334978000,6,18.0,POINT (-8646096.907515833 2557005.204441547),False,False,True,False,north,,north,same,POINT (-8636620.835862054 2551885.9824054856),10.0,5.815606542973896,5.0,0.8156065429738959,1,6
27028,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.379618,-77.672344,2024-02-04 15:20:00,9.8,297.9,301.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,300.0,False,134_334978000,6,3.599999999999966,POINT (-8646445.782799978 2557164.355092122),False,False,True,False,north,,north,same,POINT (-8646096.907515833 2557005.204441547),9.9,0.2070539922745416,0.825,0.6179460077254584,1,6
27029,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.829508,-78.474999,2024-02-04 20:40:00,10.0,300.2,299.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,19200.0,True,135_334978000,8,,POINT (-8735796.928682653 2611413.494133279),False,False,True,False,north,,,,,,,,,1,8
27030,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.83762,-78.4889,2024-02-04 20:45:00,9.9,303.0,299.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,300.0,False,135_334978000,8,2.8000000000000114,POINT (-8737344.38092417 2612393.2993103247),False,False,True,False,north,,north,same,POINT (-8735796.928682653 2611413.494133279),10.0,0.9889712883963263,0.8333333333333333,0.15563795506299305,1,8
27031,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.850975,-78.512292,2024-02-04 20:55:00,9.9,300.9,299.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,600.0,False,135_334978000,8,2.1000000000000227,POINT (-8739948.366452808 2614006.505746665),False,False,True,False,north,,north,same,POINT (-8737344.38092417 2612393.2993103247),9.9,1.6540038326232884,1.65,0.004003832623288517,1,8
27032,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.871213,-78.54673,2024-02-04 21:10:00,8.9,302.4,298.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,900.0,False,135_334978000,8,1.5,POINT (-8743781.987076744 2616451.4406657377),False,False,True,False,north,,north,same,POINT (-8739948.366452808 2614006.505746665),9.9,2.4551473443996286,2.475,0.019852655600371527,1,8
27033,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.900128,-78.59567,2024-02-04 21:30:00,9.1,302.0,299.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,1200.0,False,135_334978000,8,0.39999999999997726,POINT (-8749229.962956168 2619945.268497783),False,False,True,False,north,,north,same,POINT (-8743781.987076744 2616451.4406657377),8.9,3.4946415646159594,2.966666666666667,0.5279748979492926,1,8
27034,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.905486,-78.604752,2024-02-04 21:35:00,8.9,303.0,298.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,300.0,False,135_334978000,8,1.0,POINT (-8750240.966571553 2620592.762664243),False,False,True,False,north,,north,same,POINT (-8749229.962956168 2619945.268497783),9.1,0.6482617293548197,0.7583333333333333,0.11007160397851357,1,8
27035,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.909453,-78.61172,2024-02-04 21:40:00,8.8,302.9,297.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,300.0,False,135_334978000,8,0.10000000000002274,POINT (-8751016.6407834 2621072.1761909677),False,False,True,False,north,,north,same,POINT (-8750240.966571553 2620592.762664243),8.9,0.4923735962932848,0.7416666666666667,0.2492930703733819,1,8
27036,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.922459,-78.63803,2024-02-04 21:50:00,9.1,299.4,298.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,600.0,False,135_334978000,8,3.5,POINT (-8753945.456586171 2622644.05486559),False,False,True,False,north,,north,same,POINT (-8751016.6407834 2621072.1761909677),8.8,1.794809867621997,1.4666666666666668,0.3281432009553302,1,8
27079,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.382156,-77.665499,2024-02-16 14:30:00,10.6,307.1,310.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,12000.0,True,139_334978000,5,,POINT (-8645683.800885499 2557469.8996864464),False,False,True,False,north,,,,,,,,,1,5
27080,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.396076,-77.684972,2024-02-16 14:40:00,10.6,309.0,312.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,600.0,False,139_334978000,5,1.8999999999999773,POINT (-8647851.525329717 2559145.7989627575),False,False,True,False,north,,north,same,POINT (-8645683.800885499 2557469.8996864464),10.6,1.4794970657714803,1.7666666666666666,0.2871696008951863,1,5
27081,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.448953,-77.775347,2024-02-16 15:10:00,10.9,297.5,298.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,1800.0,False,139_334978000,5,11.5,POINT (-8657912.024310157 2565513.4591376367),False,False,True,False,north,,north,same,POINT (-8647851.525329717 2559145.7989627575),10.6,6.428942893932305,5.3,1.1289428939323054,1,5
27082,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.451123,-77.779855,2024-02-16 15:15:00,10.9,297.9,298.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,300.0,False,139_334978000,5,0.39999999999997726,POINT (-8658413.852574652 2565774.8310572696),False,False,True,False,north,,north,same,POINT (-8657912.024310157 2565513.4591376367),10.9,0.30551759775515425,0.9083333333333333,0.6028157355781791,1,5
27083,1,334978000,BABUN EXPRESS,9142667.0,HQZX7,22.459203,-77.796299,2024-02-16 15:20:00,10.9,297.7,298.0,0.0,1.0,70,3.5,3.5,79,12,10,4,USMIA,HN,,14,91,Northwestbound,300.0,False,139_334978000,5,0.19999999999998863,POINT (-8660244.390281258 2566748.085977958),False,False,True,False,north,,north,same,POINT (-8658413.852574652 2565774.8310572696),10.9,1.1194366329381145,0.9083333333333333,0.21110329960478114,1,5
